Athlete,Profile Link 1,Profile Link 2,event,time,,,,position,,,,venue,meeting,date,venue-link,category
Craig Knowles,http://powerof10.info/athletes/profile.aspx?athleteid=21810,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=21810,400,54.3,,,,,,,,Ayr,,23 Apr 06,http://powerof10.info/results/results.aspx?meetingid=0&event=400&venue=Ayr&date=23-Apr-06,U17
Craig Knowles,http://powerof10.info/athletes/profile.aspx?athleteid=21810,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=21810,400,55.73,,,,,,,,Edinburgh,,13 May 06,http://powerof10.info/results/results.aspx?meetingid=0&event=400&venue=Edinburgh&date=13-May-06,U17
Craig Knowles,http://powerof10.info/athletes/profile.aspx?athleteid=21810,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=21810,60,7.57,i,,,2,,,,Glasgow,BANK OF SCOTLAND U15 & U13 CHAMPS,5 Feb 05,http://powerof10.info/results/results.aspx?meetingid=0&event=60&venue=Glasgow&date=5-Feb-05,U15
Craig Knowles,http://powerof10.info/athletes/profile.aspx?athleteid=21810,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=21810,60,7.60,i,,,1,East,,,Glasgow,|DM HALL SCOTTISH EAST AND WEST DISTRICT CHAMPIONSHIPS Kelvin Hall, Glasgow|,15 Jan 05,http://powerof10.info/results/results.aspx?meetingid=0&event=60&venue=Glasgow&date=15-Jan-05,U15
Craig Knowles,http://powerof10.info/athletes/profile.aspx?athleteid=21810,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=21810,60,7.63,i,,,ht,,,,Glasgow,BANK OF SCOTLAND U15 & U13 CHAMPS,5 Feb 05,http://powerof10.info/results/results.aspx?meetingid=0&event=60&venue=Glasgow&date=5-Feb-05,U15
Craig Knowles,http://powerof10.info/athletes/profile.aspx?athleteid=21810,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=21810,60,7.64,i,,,3,,,,Glasgow,GORDON WOODLANDS SCOTTISH SCHOOLS' CHAMPIONSHIPS,17 Feb 05,http://powerof10.info/results/results.aspx?meetingid=0&event=60&venue=Glasgow&date=17-Feb-05,U15
Craig Knowles,http://powerof10.info/athletes/profile.aspx?athleteid=21810,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=21810,60,7.66,i,,,3,1,,,Grangemouth,FALKIRK OPEN Grangemouth,7 Dec 05,http://powerof10.info/results/results.aspx?meetingid=0&event=60&venue=Grangemouth&date=7-Dec-05,U15
Craig Knowles,http://powerof10.info/athletes/profile.aspx?athleteid=21810,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=21810,60,7.72,i,,,2,h6,,,Grangemouth,FALKIRK OPEN,12 Jan 05,http://powerof10.info/results/results.aspx?meetingid=0&event=60&venue=Grangemouth&date=12-Jan-05,U15
Craig Knowles,http://powerof10.info/athletes/profile.aspx?athleteid=21810,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=21810,60,7.75,i,,,ht,,,,Birmingham,NORWICH UNION AAA UNDER-15/17,27 Feb 05,http://powerof10.info/results/results.aspx?meetingid=0&event=60&venue=Birmingham&date=27-Feb-05,U15
Craig Knowles,http://powerof10.info/athletes/profile.aspx?athleteid=21810,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=21810,60,7.79,i,,,3,h2,,,Grangemouth,FALKIRK OPEN,12 Jan 05,http://powerof10.info/results/results.aspx?meetingid=0&event=60&venue=Grangemouth&date=12-Jan-05,U15
Craig Knowles,http://powerof10.info/athletes/profile.aspx?athleteid=21810,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=21810,100,11.75,,,,1,2,,,Edinburgh,LOTHIAN SPRING TRIALS,10 Apr 05,http://powerof10.info/results/results.aspx?meetingid=0&event=100&venue=Edinburgh&date=10-Apr-05,U15
Craig Knowles,http://powerof10.info/athletes/profile.aspx?athleteid=21810,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=21810,100,11.82,w,2.9,,1,,,,Dunfermline,PITREAVIE YOUNG ATHLETES' TROPHY MEETING Grangemouth,14 Sep 05,http://powerof10.info/results/results.aspx?meetingid=0&event=100&venue=Dunfermline&date=14-Sep-05,U15
Craig Knowles,http://powerof10.info/athletes/profile.aspx?athleteid=21810,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=21810,100,11.86,,,,sf,,,,Grangemouth,BANK OF SCOTLAND U17/U15/U13 CHAMPIONSHIPS,21 Aug 05,http://powerof10.info/results/results.aspx?meetingid=0&event=100&venue=Grangemouth&date=21-Aug-05,U15
Craig Knowles,http://powerof10.info/athletes/profile.aspx?athleteid=21810,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=21810,100,11.88,,-0.3,,1,,,,Grangemouth,BANK OF SCOTLAND U17/U15/U13 CHAMPIONSHIPS,21 Aug 05,http://powerof10.info/results/results.aspx?meetingid=0&event=100&venue=Grangemouth&date=21-Aug-05,U15
Craig Knowles,http://powerof10.info/athletes/profile.aspx?athleteid=21810,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=21810,100,11.9,,,,1,,,,Edinburgh,EDINBURGH OPEN,27 Apr 05,http://powerof10.info/results/results.aspx?meetingid=0&event=100&venue=Edinburgh&date=27-Apr-05,U15
Craig Knowles,http://powerof10.info/athletes/profile.aspx?athleteid=21810,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=21810,100,11.93,,,,3,,,,Grangemouth,GORDON WOODLANDS SCOTTISH SCHOOLS CHAMPIONSHIPS Jun 10-11,11 Jun 05,http://powerof10.info/results/results.aspx?meetingid=0&event=100&venue=Grangemouth&date=11-Jun-05,U15
Craig Knowles,http://powerof10.info/athletes/profile.aspx?athleteid=21810,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=21810,100,11.98,,,,1,1,,,Grangemouth,SPAR SPRINTS Grangemouth,7 Sep 05,http://powerof10.info/results/results.aspx?meetingid=0&event=100&venue=Grangemouth&date=7-Sep-05,U15
Craig Knowles,http://powerof10.info/athletes/profile.aspx?athleteid=21810,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=21810,100,12.16,,,,1,,,,Edinburgh,EDINBURGH SCHOOLS' CHAMPIONSHIPS,1 Jun 05,http://powerof10.info/results/results.aspx?meetingid=0&event=100&venue=Edinburgh&date=1-Jun-05,U15
Craig Knowles,http://powerof10.info/athletes/profile.aspx?athleteid=21810,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=21810,100,12.19,,,,ht,,,,Birmingham,AAA U17-U15 CHAMPS,13 Aug 05,http://powerof10.info/results/results.aspx?meetingid=0&event=100&venue=Birmingham&date=13-Aug-05,U15
Craig Knowles,http://powerof10.info/athletes/profile.aspx?athleteid=21810,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=21810,100,12.21,,-1.9,,1,E,,,Glasgow (S),SCOTTISH EAST AND WEST DISTRICT (May 14/15),14 May 05,http://powerof10.info/results/results.aspx?meetingid=0&event=100&venue=Glasgow+(S)&date=14-May-05,U15
Craig Knowles,http://powerof10.info/athletes/profile.aspx?athleteid=21810,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=21810,100,12.28,,,,1,,,,Grangemouth,JSB PLUMBING FORTH VALLEY LEAGUE PRESIDENT'S SELECT MATCH,3 Sep 05,http://powerof10.info/results/results.aspx?meetingid=0&event=100&venue=Grangemouth&date=3-Sep-05,U15
Craig Knowles,http://powerof10.info/athletes/profile.aspx?athleteid=21810,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=21810,100,12.4,,,,1,,,,Grangemouth,CENTRAL AND SOUTHERN SCOTLAND LEAGUE Division 3,17 Apr 05,http://powerof10.info/results/results.aspx?meetingid=0&event=100&venue=Grangemouth&date=17-Apr-05,U15
Craig Knowles,http://powerof10.info/athletes/profile.aspx?athleteid=21810,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=21810,200,23.81,,1.5,,1,,,,Dunfermline,PITREAVIE YOUNG ATHLETES' TROPHY MEETING Grangemouth,14 Sep 05,http://powerof10.info/results/results.aspx?meetingid=0&event=200&venue=Dunfermline&date=14-Sep-05,U15
Craig Knowles,http://powerof10.info/athletes/profile.aspx?athleteid=21810,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=21810,200,23.86,,-3.0,,1,,,,Grangemouth,GORDON WOODLANDS SCOTTISH SCHOOLS CHAMPIONSHIPS Jun 10-11,10 Jun 05,http://powerof10.info/results/results.aspx?meetingid=0&event=200&venue=Grangemouth&date=10-Jun-05,U15
Craig Knowles,http://powerof10.info/athletes/profile.aspx?athleteid=21810,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=21810,200,23.87,,-3.0,,ht,,,,Grangemouth,GORDON WOODLANDS SCOTTISH SCHOOLS CHAMPIONSHIPS Jun 10-11,10 Jun 05,http://powerof10.info/results/results.aspx?meetingid=0&event=200&venue=Grangemouth&date=10-Jun-05,U15
Craig Knowles,http://powerof10.info/athletes/profile.aspx?athleteid=21810,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=21810,200,24.02,,,,ht,,,,Birmingham,AAA U17-U15 CHAMPS,14 Aug 05,http://powerof10.info/results/results.aspx?meetingid=0&event=200&venue=Birmingham&date=14-Aug-05,U15
Craig Knowles,http://powerof10.info/athletes/profile.aspx?athleteid=21810,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=21810,200,24.08,,0.0,,1,E,,,Glasgow (S),SCOTTISH EAST AND WEST DISTRICT (May 14/15),14 May 05,http://powerof10.info/results/results.aspx?meetingid=0&event=200&venue=Glasgow+(S)&date=14-May-05,U15
Craig Knowles,http://powerof10.info/athletes/profile.aspx?athleteid=21810,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=21810,200,24.1,,,,1,,,,Ayr,Division 3,10 Jul 05,http://powerof10.info/results/results.aspx?meetingid=0&event=200&venue=Ayr&date=10-Jul-05,U15
Craig Knowles,http://powerof10.info/athletes/profile.aspx?athleteid=21810,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=21810,200,24.11,,,,2,,,,Grangemouth,SPAR SPRINTS Grangemouth,7 Sep 05,http://powerof10.info/results/results.aspx?meetingid=0&event=200&venue=Grangemouth&date=7-Sep-05,U15
Craig Knowles,http://powerof10.info/athletes/profile.aspx?athleteid=21810,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=21810,200,24.17,,,,1,,,,Grangemouth,JSB PLUMBING FORTH VALLEY LEAGUE PRESIDENT'S SELECT MATCH,3 Sep 05,http://powerof10.info/results/results.aspx?meetingid=0&event=200&venue=Grangemouth&date=3-Sep-05,U15
Craig Knowles,http://powerof10.info/athletes/profile.aspx?athleteid=21810,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=21810,200,24.30,,-0.4,,1,,,,Grangemouth,BANK OF SCOTLAND U17/U15/U13 CHAMPIONSHIPS,21 Aug 05,http://powerof10.info/results/results.aspx?meetingid=0&event=200&venue=Grangemouth&date=21-Aug-05,U15
Craig Knowles,http://powerof10.info/athletes/profile.aspx?athleteid=21810,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=21810,200,24.32,,,,5,2,,,Grangemouth,FALKIRK OPEN Grangemouth,3 Aug 05,http://powerof10.info/results/results.aspx?meetingid=0&event=200&venue=Grangemouth&date=3-Aug-05,U15
Craig Knowles,http://powerof10.info/athletes/profile.aspx?athleteid=21810,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=21810,200,24.4,,,,1,,,,Dunfermline,Divison 2,19 May 05,http://powerof10.info/results/results.aspx?meetingid=0&event=200&venue=Dunfermline&date=19-May-05,U15
Craig Knowles,http://powerof10.info/athletes/profile.aspx?athleteid=21810,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=21810,200,24.4,,,,1,,,,Dunfermline,Division 2,20 May 05,http://powerof10.info/results/results.aspx?meetingid=0&event=200&venue=Dunfermline&date=20-May-05,U15
Craig Knowles,http://powerof10.info/athletes/profile.aspx?athleteid=21810,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=21810,200,24.49,i,,,1,,,,Glasgow,BANK OF SCOTLAND U15 & U13 CHAMPS,5 Feb 05,http://powerof10.info/results/results.aspx?meetingid=0&event=200&venue=Glasgow&date=5-Feb-05,U15
Craig Knowles,http://powerof10.info/athletes/profile.aspx?athleteid=21810,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=21810,200,24.61,,,,2,,,,Edinburgh,LOTHIAN SPRING TRIALS,10 Apr 05,http://powerof10.info/results/results.aspx?meetingid=0&event=200&venue=Edinburgh&date=10-Apr-05,U15
Craig Knowles,http://powerof10.info/athletes/profile.aspx?athleteid=21810,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=21810,200,24.66,,,,ht,,,,Edinburgh,EDINBURGH SCHOOLS' CHAMPIONSHIPS,1 Jun 05,http://powerof10.info/results/results.aspx?meetingid=0&event=200&venue=Edinburgh&date=1-Jun-05,U15
Craig Knowles,http://powerof10.info/athletes/profile.aspx?athleteid=21810,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=21810,200,24.86,i,,,ht,,,,Birmingham,NORWICH UNION AAA UNDER-15/17,27 Feb 05,http://powerof10.info/results/results.aspx?meetingid=0&event=200&venue=Birmingham&date=27-Feb-05,U15
Craig Knowles,http://powerof10.info/athletes/profile.aspx?athleteid=21810,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=21810,200,24.86,,,,1,,,,Edinburgh,EDINBURGH OPEN,27 Apr 05,http://powerof10.info/results/results.aspx?meetingid=0&event=200&venue=Edinburgh&date=27-Apr-05,U15
Craig Knowles,http://powerof10.info/athletes/profile.aspx?athleteid=21810,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=21810,200,25.15,i,,,1,East,,,Glasgow,|DM HALL SCOTTISH EAST AND WEST DISTRICT CHAMPIONSHIPS Kelvin Hall, Glasgow|,16 Jan 05,http://powerof10.info/results/results.aspx?meetingid=0&event=200&venue=Glasgow&date=16-Jan-05,U15
Craig Knowles,http://powerof10.info/athletes/profile.aspx?athleteid=21810,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=21810,400,55.2,,,,1,,,,Livingston,JSB Plumbing League - Division 2,23 Jun 05,http://powerof10.info/results/results.aspx?meetingid=38665&event=400&venue=Livingston&date=23-Jun-05,U15
Craig Knowles,http://powerof10.info/athletes/profile.aspx?athleteid=21810,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=21810,400,55.83,,,,2,,,,Edinburgh,EDINBURGH COUNCIL OPEN,17 Aug 05,http://powerof10.info/results/results.aspx?meetingid=0&event=400&venue=Edinburgh&date=17-Aug-05,U15
Tom Hunt,http://powerof10.info/athletes/profile.aspx?athleteid=685954,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=685954,100,12.00,i,,,1,6,,,Motherwell,North Lanarkshire Leisure Graded Open,19 Nov 16,http://powerof10.info/results/results.aspx?meetingid=185673&event=100&venue=Motherwell&date=19-Nov-16,U20
Tom Hunt,http://powerof10.info/athletes/profile.aspx?athleteid=685954,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=685954,200,24.0,,,,2,A,,,Dumfries,Central & South of Scotland League Division 2,26 Jun 16,http://powerof10.info/results/results.aspx?meetingid=170031&event=200&venue=Dumfries&date=26-Jun-16,U20
Tom Hunt,http://powerof10.info/athletes/profile.aspx?athleteid=685954,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=685954,1500,5:41.1,,,,3,B,,,Dumfries,Central & South of Scotland League Division 2,26 Jun 16,http://powerof10.info/results/results.aspx?meetingid=170031&event=1500&venue=Dumfries&date=26-Jun-16,U20
Tom Hunt,http://powerof10.info/athletes/profile.aspx?athleteid=685954,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=685954,110H,17.87,,0.9,,1,A,,,Kilmarnock,Central & South of Scotland League Division 2,28 Aug 16,http://powerof10.info/results/results.aspx?meetingid=170032&event=110H&venue=Kilmarnock&date=28-Aug-16,U20
Tom Hunt,http://powerof10.info/athletes/profile.aspx?athleteid=685954,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=685954,HJ,1.55,,,,4,A,,,Dumfries,Central & South of Scotland League Division 2,26 Jun 16,http://powerof10.info/results/results.aspx?meetingid=170031&event=HJ&venue=Dumfries&date=26-Jun-16,U20
Tom Hunt,http://powerof10.info/athletes/profile.aspx?athleteid=685954,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=685954,LJ,5.65,,1.8,,11,,,,Grangemouth,SSAA Scottish Schools Championships,10 Jun 16,http://powerof10.info/results/results.aspx?meetingid=170050&event=LJ&venue=Grangemouth&date=10-Jun-16,U20
Tom Hunt,http://powerof10.info/athletes/profile.aspx?athleteid=685954,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=685954,LJ,5.58,i,,,4,A,,,Motherwell,North Lanarkshire Leisure Graded Open,19 Nov 16,http://powerof10.info/results/results.aspx?meetingid=185673&event=LJ&venue=Motherwell&date=19-Nov-16,U20
Tom Hunt,http://powerof10.info/athletes/profile.aspx?athleteid=685954,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=685954,LJ,5.38,,,,1,,,,Edinburgh,Edinburgh Secondary Schools Championships,8 Jun 16,http://powerof10.info/results/results.aspx?meetingid=173436&event=LJ&venue=Edinburgh&date=8-Jun-16,U20
Tom Hunt,http://powerof10.info/athletes/profile.aspx?athleteid=685954,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=685954,JT800,42.68,,,,1,,,,Edinburgh,Edinburgh Secondary Schools Championships,8 Jun 16,http://powerof10.info/results/results.aspx?meetingid=173436&event=JT800&venue=Edinburgh&date=8-Jun-16,U20
Tom Hunt,http://powerof10.info/athletes/profile.aspx?athleteid=685954,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=685954,JT800,39.43,,,,7,,,,Grangemouth,SSAA Scottish Schools Championships,11 Jun 16,http://powerof10.info/results/results.aspx?meetingid=170050&event=JT800&venue=Grangemouth&date=11-Jun-16,U20
Tom Hunt,http://powerof10.info/athletes/profile.aspx?athleteid=685954,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=685954,JT800,37.69,,,,2,B,,,Grangemouth,UK Youth Development U17/U20 League Division North Premier East,1 May 16,http://powerof10.info/results/results.aspx?meetingid=159434&event=JT800&venue=Grangemouth&date=1-May-16,U20
Tom Hunt,http://powerof10.info/athletes/profile.aspx?athleteid=685954,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=685954,JT800,37.47,,,,1,,,,Edinburgh,Edinburgh & Lothian Trials,10 Apr 16,http://powerof10.info/results/results.aspx?meetingid=164383&event=JT800&venue=Edinburgh&date=10-Apr-16,U20
Tom Hunt,http://powerof10.info/athletes/profile.aspx?athleteid=685954,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=685954,JT800,35.61,,,,3,A,,,Gateshead,UK Youth Development U17/U20 League Division North Premier East,29 May 16,http://powerof10.info/results/results.aspx?meetingid=159435&event=JT800&venue=Gateshead&date=29-May-16,U20
